date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-10-03 23:59:59,revgvc,thehill,0,0,2,"Do what again, you vile creature? Lie about her, mock her, talk about her body, her intellect. You’re nothing compared to Elizabeth Warren.",,,,1179908989896843265,https://twitter.com/revgvc/status/1179908989896843265
2019-10-03 23:59:57,GordonSm3,,0,0,7,"World's Biggest Dipshits Hilariously Mangle Hit Job on Elizabeth Warren https://splinternews.com/worlds-biggest-dipshits-hilariously-mangle-hit-job-on-e-1838750767?utm_medium=sharefromsite&utm_source=splinter_twitter&utm_campaign=sharebar … via @Splinter_news",,@Splinter_news,,1179908982644903937,https://twitter.com/GordonSm3/status/1179908982644903937
2019-10-03 23:59:51,Buckysmiles,brianschatz,0,0,0,"More threats, obstruction, transcripts, secret calls on secret servers, more attempts to smear Joe and Hunter Biden and Elizabeth Warren, and....oh, there's a new whistleblower, too. This one's in the IRS. Something about hiding tax returns of both Trump and Pence. Oooooh.",,,,1179908957529350146,https://twitter.com/Buckysmiles/status/1179908957529350146
2019-10-03 23:59:46,ScarlettHairdye,,0,0,7,"What's the next thing they're gonna accuse Elizabeth Warren of doing that'll just make her sound rad? ""Elizabeth Warren once wrestled an endangered shark to save a lifeboat full of children. It's bad 'cause the shark was *endangered.* Checkmate, libs.""",,,,1179908934586421248,https://twitter.com/ScarlettHairdye/status/1179908934586421248
2019-10-03 23:59:43,GuilmartB,willsommer,0,2,1,"Already proven WRONG He says he and Senator Elizabeth Warren had an affair in 2018 AND HIS PROOF is this photo of a scar he posted BUT LOOK AT THE DATE IF THE POST ( I enlarged it so you can see it) 2016 — 2 YEARS BEFORE THE FAKE AFFAIR! pic.twitter.com/sdFCBAGfhN",,,,1179908924864106497,https://twitter.com/GuilmartB/status/1179908924864106497
2019-10-03 23:59:42,OnInvestor,,0,0,0,"Elizabeth Warren tweet on alleged sex scandal - https://newsoninvestor.com/2019/10/03/elizabeth-warren-tweet-on-alleged-sex-scandal/ …pic.twitter.com/nZfhpAfknk",,,,1179908919986196481,https://twitter.com/OnInvestor/status/1179908919986196481
2019-10-03 23:59:40,findomearle,,2,1,13,"You fool. You idiot. Did you never stop to consider that Elizabeth Warren’s pussy might just fuckin YANK",,,,1179908908485357568,https://twitter.com/findomearle/status/1179908908485357568
2019-10-03 23:59:38,rprssdbrowneboi,EWarenn,0,0,1,"Bro it's hard 5o follow this account and actual Elizabeth Warren",,,,1179908902592434182,https://twitter.com/rprssdbrowneboi/status/1179908902592434182
2019-10-03 23:59:35,tibbletwins2,,0,1,5,"Me when I find out the Elizabeth Warren-Kelvin Whelly story is true. pic.twitter.com/HdDO5QYO2f",,,,1179908891301175296,https://twitter.com/tibbletwins2/status/1179908891301175296
2019-10-03 23:59:32,rokorumora,,2,0,4,"I simply refuse to believe Elizabeth Warren would sleep with a ""slutty haha"" guy. pic.twitter.com/ccZOtRosXl",,,,1179908878508666881,https://twitter.com/rokorumora/status/1179908878508666881
