date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-09-07 23:59:46,mnzimmy2,MeghanMcCain,0,0,1,"I agree- so does Joe Biden. Endorse him!",,,,1170486849241931777,https://twitter.com/mnzimmy2/status/1170486849241931777
2019-09-07 23:59:31,spirito76,EL44766671,2,0,0,"All I’m saying is China is a HUGE financial threat to the U.S. We have a roaring economy, best unemployment across the board. Joe Biden has been in DC for 40 years. He’s corrupt, helped sell off America during Obama years with weakened steel from China, etc. Hurt our military.",,,,1170486787975852034,https://twitter.com/spirito76/status/1170486787975852034
2019-09-07 23:58:52,MadameZhen,TCPigott,0,0,0,"This is a mountain molehill situation. Joe Biden has done things worthy of criticism, or even questioning by police, but this isn't one of them.",,,,1170486625735860225,https://twitter.com/MadameZhen/status/1170486625735860225
2019-09-07 23:58:42,DeidreEversull,,0,0,0,"Ttrump does hump anything that looks like Ivanka and our beloved flag HuffPost: Joe Biden Hopes 'Donald Hump' Doesn't Win Reelection In 'Freudian Slip'. https://www.huffpost.com/entry/joe-biden-donald-hump-freudian-slip-trump_n_5d73e9fee4b06451356efaf0?ncid=NEWSSTAND0001 … via @GoogleNews",,@GoogleNews,,1170486583780184064,https://twitter.com/DeidreEversull/status/1170486583780184064
2019-09-07 23:58:37,PatriotsPundit,,0,2,2,"Joe Biden Tells Protestor: ‘I Guarantee You, We Are Going to End Fossil Fuel’ Before 2050 https://www.theepochtimes.com/joe-biden-tells-protestor-i-guarantee-you-we-are-going-to-end-fossil-fuel-before-2050_3072967.html … via @epochtimes",,@epochtimes,,1170486562716626944,https://twitter.com/PatriotsPundit/status/1170486562716626944
2019-09-07 23:57:55,arghtee1er,jonfavs,0,0,0,"Do you guys remember that time that it turns out that Joe Biden was strong-arming the Ukraine for his money and there was a ton of evidence showing that it happened but nobody did anything because Joe is a Democrat that is well liked? That was awesome.",,,,1170486385654059008,https://twitter.com/arghtee1er/status/1170486385654059008
2019-09-07 23:57:46,sparkygirl63,bissygumdrops,1,0,3,"I like Joe Biden. But, not for President. #VoteBlueNoMatterWho2020",,,#VoteBlueNoMatterWho2020,1170486349000052736,https://twitter.com/sparkygirl63/status/1170486349000052736
2019-09-07 23:57:20,GObserving,GObserving,0,0,1,"I also remember VP Joe Biden declaring that the Taliban wasn’t the enemy of the US.",,,,1170486236999540737,https://twitter.com/GObserving/status/1170486236999540737
2019-09-07 23:57:03,ILMFOrg,,6,22,34,"VIDEO: Joe Biden Gets Confused Again, Thinks George W. Bush Was the ""Last President"" http://ilovemyfreedom.org/video-joe-biden-gets-confused-again-thinks-george-w-bush-was-the-last-president/?utm_source=ilmf&utm_medium=twitter …",,,,1170486167218937856,https://twitter.com/ILMFOrg/status/1170486167218937856
2019-09-07 23:56:19,sniffydogs,,6,2,13,"Come back in January, Joe. It gets damn cold in Vermont and New Hampshire. Joe Biden Promises Environmentalist: ‘Look into My Eyes; I Guarantee You, We Are Going to End Fossil Fuel’ http://bit.ly/2N2vtTh via @BreitbartNews",,@BreitbartNews,,1170485983311216646,https://twitter.com/sniffydogs/status/1170485983311216646
2019-09-07 23:56:05,TiggerSiberian,komonews,0,0,0,"Joe Biden is blatantly pandering for votes.",,,,1170485925266280448,https://twitter.com/TiggerSiberian/status/1170485925266280448
2019-09-07 23:54:59,TheMogs,,0,1,0,"“If Donald Trump is re-elected, he will forever and fundamentally alter the character of this nation.” Yeah, that’s kind of the idea, Joe. #JoeBiden #SleepyJoe #2020 #Trump #MAGA #KAG #DemocraticSocialism #DemocratsAreCorrupthttps://www.foxnews.com/politics/biden-freudian-slip-donald-hump …",,,#JoeBiden #SleepyJoe #2020 #Trump #MAGA #KAG #DemocraticSocialism #DemocratsAreCorrupthttps,1170485648425476096,https://twitter.com/TheMogs/status/1170485648425476096
2019-09-07 23:54:38,SandraRodkey,,0,0,0,"Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’ | Fox News https://www.foxnews.com/politics/biden-freudian-slip-donald-hump …",,,,1170485560282140674,https://twitter.com/SandraRodkey/status/1170485560282140674
2019-09-07 23:53:57,plynch1036,,0,0,0,"Joe Biden's Campaign Gaslights the Nation as People Question the Gaffe-T... https://youtu.be/U4TPqdIBPHU broken concentration and the beginning stages of Alzheimer’s",,,,1170485387619446785,https://twitter.com/plynch1036/status/1170485387619446785
2019-09-07 23:53:57,MochaTruck,MCFick,0,0,0,"Joe Biden.",,,,1170485387057422337,https://twitter.com/MochaTruck/status/1170485387057422337
2019-09-07 23:53:51,joeeureka3,,0,0,0,"Joe Biden in New Hampshire: “I guarantee you we’re going to end fossil fuel” …Idiot Leftists Clap Like Monkeys (Video) https://www.thegatewaypundit.com/2019/09/joe-biden-in-new-hampshire-i-guarantee-you-were-going-to-end-fossil-fuel-idiot-leftists-clap-like-monkeys-video/ …",,,,1170485362285694976,https://twitter.com/joeeureka3/status/1170485362285694976
2019-09-07 23:53:48,Of_The_Root,egrette,1,0,0,"3 of @KamalaHarris' donors are leaving for Biden! What can I do to help @KamalaHarris? I really want those moderate donors/voters to be as evenly divided as possible so that Uncle Joe doesn't clinch the nomination.",,@KamalaHarris @KamalaHarris,,1170485348847144960,https://twitter.com/Of_The_Root/status/1170485348847144960
2019-09-07 23:53:35,libertychannel,,0,0,0,"Tim Ryan: ‘Biden Is Declining,’ Lacks ‘Clarity’ When He Speaks https://ift.tt/2ZW8y29 Daily Caller News Foundation, DC Poltics, Elections 2020, Joe Biden, Tim Ryan, Uncategorized",,,,1170485292945555456,https://twitter.com/libertychannel/status/1170485292945555456
2019-09-07 23:53:34,libertychannel,,0,0,0,"Biden Says Hillary Clinton’s ‘Biggest Mistake’ Was Her Reaction To Trump’s ‘Access Hollywood’ Video https://ift.tt/2ZW49YH 2016 presidential campaign, Access Hollywood, DC Exclusives - Freelance, DC Poltics, Democratic Primary, Hillary Clinton, Joe Biden, Politics",,,,1170485290823299077,https://twitter.com/libertychannel/status/1170485290823299077
2019-09-07 23:53:23,DianeSnavely,,1,0,0,"U betcha! Just say NO! The day after tonight's climate forum, Joe Biden will head to a fundraiser hosted by a fossil fuel executive https://interc.pt/2LmmREV by @akela_lacy",,@akela_lacy,,1170485243855290368,https://twitter.com/DianeSnavely/status/1170485243855290368
2019-09-07 23:53:17,ethicalpsycholo,,0,0,0,"Joe Biden lying about Iraq shows why our nation has so many wars http://va.newsrepublic.net/s/chmZNc",,,,1170485219075547136,https://twitter.com/ethicalpsycholo/status/1170485219075547136
2019-09-07 23:52:19,JoeTeens,,2,0,4,"HEY HEY! HO HO! AMERICA WILL ELECT JOE! HE HEY! HO HO! AMERICA WILL ELECT JOE! #Joe2020 #Biden",,,#Joe2020 #Biden,1170484977701654540,https://twitter.com/JoeTeens/status/1170484977701654540
2019-09-07 23:51:52,VincentLombar13,TakeItEasy770,0,0,0,"So Joe Biden did actually get something right #JoeBidenRulehttps://twitter.com/TakeItEasy770/status/1170370678479978496 …",,,#JoeBidenRulehttps,1170484863113322497,https://twitter.com/VincentLombar13/status/1170484863113322497
2019-09-07 23:51:35,StuartEngPgmMgr,,0,1,1,"...The key is to offer a do-over with capable leadership that is middle-of-the-road to get bi-partisan solutions. Joe Biden is the candidate who can undo the con job path taken in 2016, be the nation's do-over+, bring back inherent decency in a 2020 president & get things done.",,,,1170484793458511872,https://twitter.com/StuartEngPgmMgr/status/1170484793458511872
2019-09-07 23:51:13,coopah,,0,0,0,"WaPo: Trump Leveraging Ukraine Military Aid For Dirt On Joe Biden | Rach... https://youtu.be/KAfADSRGOh4 via @YouTube",,@YouTube,,1170484699946455040,https://twitter.com/coopah/status/1170484699946455040
2019-09-07 23:51:13,RelentlessYapp,,1,0,0,"Joe Biden is probably breathing a sigh of relief that maybe, just maybe, the media will start pretending to care about foreign policy.",,,,1170484699799490560,https://twitter.com/RelentlessYapp/status/1170484699799490560
2019-09-07 23:50:45,Burger1David,,0,0,0,"Snopes Gives Joe Biden Cover for Fake War Hero Story http://unfilteredpatriot.com/snopes-gives-joe-biden-cover-for-fake-war-hero-story/?fbclid=IwAR2lR2EZUZwSYMidTORaX_eclQB7YB2SlTukVqm-y3jdZjagA_Ub0euXJ-k …",,,,1170484582019424258,https://twitter.com/Burger1David/status/1170484582019424258
2019-09-07 23:50:10,TDufon,OUTLIER122,0,1,1,"Not to mention~ Joe Biden's hands do not pass the ""smell"" test https://twitter.com/OUTLIER122/status/1170482853903261697 …",,,,1170484433264271360,https://twitter.com/TDufon/status/1170484433264271360
2019-09-07 23:50:09,Vote_American,cazam_c,0,0,0,"But the Democrats like Joe Biden love the Chinese Government - They make Boo Koo $$$$$$$$$",,,,1170484432068849664,https://twitter.com/Vote_American/status/1170484432068849664
2019-09-07 23:49:13,Powerful66,,0,0,0,"Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’ | Fox News https://www.foxnews.com/politics/biden-freudian-slip-donald-hump … #SmartNews",,,#SmartNews,1170484195304431617,https://twitter.com/Powerful66/status/1170484195304431617
2019-09-07 23:48:37,ResistMoveTRM,,0,1,0,"How Joe Biden attracts both black voters and racially ‘resentful’ voters http://j.mp/2N0Ii0r pic.twitter.com/Vl82cVqeHz",,,,1170484044485677057,https://twitter.com/ResistMoveTRM/status/1170484044485677057
2019-09-07 23:48:24,Zombie_Bytes,shoe0nhead,0,0,0,"I'm joe Biden and I don't have the time for anything else you have to have good reason but I think it's a bad feeling at all the time in a few weeks for adults so it shouldn't be in the spring next year to get the money back I paid for the same reactions of his arrival",,,,1170483988563185669,https://twitter.com/Zombie_Bytes/status/1170483988563185669
2019-09-07 23:48:15,truthsus,brad_polumbo,0,0,0,"It's uncomfortable for me...as are all the other Joe Biden inappropriate moments",,,,1170483953389776900,https://twitter.com/truthsus/status/1170483953389776900
2019-09-07 23:48:11,JayneKBerry1,CoreysDigs,0,5,4,"...Just 1 week after 2010 Haiti earthquake, George Sheldon initiated the plan to airlift Haitian children to Florida...Janet Napolitano lifted visas, Joe Biden visited the Miami Archdiocese, & Sheldon landed himself the position of Acting Asst Sec for Children & Families with HHS https://twitter.com/CoreysDigs/status/1170161366499504129 …",,,,1170483937388285952,https://twitter.com/JayneKBerry1/status/1170483937388285952
2019-09-07 23:48:10,Itodd4sTodd,HustlerMag,0,0,0,"Joe Biden",,,,1170483930056863744,https://twitter.com/Itodd4sTodd/status/1170483930056863744
2019-09-07 23:48:05,USDreamer2,,1,1,2,"Liberalism- go figure. On Friday, 2020 presidential hopeful and former Vice President Joe Biden said the U.S. economy has been boosted by illegal immigrants. Morons.",,,,1170483912281219072,https://twitter.com/USDreamer2/status/1170483912281219072
2019-09-07 23:47:54,OccuWorld,,0,1,1,"Joe Biden is Not Just a Liar. He is a Bad One. https://www.opednews.com/articles/Joe-Biden-is-Not-Just-a-Li-by-Danny-Haiphong-Politics-190907-924.html …",,,,1170483864604528642,https://twitter.com/OccuWorld/status/1170483864604528642
2019-09-07 23:47:23,TonyGrijalva3,,0,0,0,"Russia's help is not enough for Trump, he's trying to extort a U.S. ally into framing Joe Biden https://www.dailykos.com/story/2019/9/7/1884033/-Russia-s-help-is-not-enough-for-Trump-he-s-trying-to-extort-a-U-S-ally-into-framing-Joe-Biden …",,,,1170483733679370240,https://twitter.com/TonyGrijalva3/status/1170483733679370240
2019-09-07 23:47:19,marythetrainer,thehill,0,0,0,"I was a little worried about Biden's age, but then I thought, if he chose any one of the current field (aside from Bernie) as a running mate, we'll be fine. If Joe is what it takes to beat 45*, then bring it.",,,,1170483715933384707,https://twitter.com/marythetrainer/status/1170483715933384707
2019-09-07 23:47:05,DixieBetts6,TWIT_ANTHONY,0,0,0,"What has joe Biden been doing???",,,,1170483660182757376,https://twitter.com/DixieBetts6/status/1170483660182757376
2019-09-07 23:47:02,desderamona,desderamona,1,0,0,"‘I am a #gaffe machine’: a history of Joe #Biden’s biggest #blunders ’As the former vice-president enters a crowded 2020 field, will his well-documented past of confusing and embarrassing moments work against him?’ #Dems2020 #Democratshttps://www.theguardian.com/us-news/2019/apr/25/joe-biden-2020-public-gaffes-mistakes-history …",,,#gaffe #Biden #blunders #Dems2020 #Democratshttps,1170483647851454465,https://twitter.com/desderamona/status/1170483647851454465
2019-09-07 23:46:44,icepk,,0,0,0,"Joe Biden Hopes 'Donald Hump' Doesn't Win Reelection In 'Freudian Slip' - HuffPost https://apple.news/AYps39uPWSH2GQNPsdmiJCQ …",,,,1170483572484059136,https://twitter.com/icepk/status/1170483572484059136
2019-09-07 23:46:42,Full_On_Cynic,,2,0,3,"If you were at a disco neither of you are going to heaven - still probably Joe Biden",,,,1170483562497347585,https://twitter.com/Full_On_Cynic/status/1170483562497347585
2019-09-07 23:46:32,NantoSapporo,,0,0,0,"Key Words: Joe Biden refers to president as ‘Donald Hump’ in ‘Freudian slip’ http://dlvr.it/RCgX2H pic.twitter.com/7jmMWJBYqw",,,,1170483521569185792,https://twitter.com/NantoSapporo/status/1170483521569185792
2019-09-07 23:46:10,tkinder,KamalaHarris,1,2,8,"Joe Biden rubbing off on you Kamala?",,,,1170483427688292354,https://twitter.com/tkinder/status/1170483427688292354
2019-09-07 23:45:45,bananaman3m,realDonaldTrump,0,0,0,"Has The Ukraine agreed to your terms to find dirt on your rival Vice President Joe Biden in exchange for the approved funding that you are holding back?",,,,1170483322612588544,https://twitter.com/bananaman3m/status/1170483322612588544
2019-09-07 23:45:40,pafjhf,HowieCarrShow,0,0,0,"Everyone who donates to Joe Biden's Presidential campaign should automatically be declared incompetent and have their finances controlled by court-appointed guardians.",,,,1170483302450548737,https://twitter.com/pafjhf/status/1170483302450548737
2019-09-07 23:45:15,SunnyboyJames1,don_duncan17,0,1,1,"Good riddance you stupid ASShat & of course you don't know what your talking about. Joe Biden is a Corporate shill & so is Kamala Harris & nothing will change for the better with either of them in control of our destiny's. Don't be sorry. I don't want stupid people following me. https://twitter.com/don_duncan17/status/1170437369218174976 …",,,,1170483197672472576,https://twitter.com/SunnyboyJames1/status/1170483197672472576
2019-09-07 23:45:02,jagrutiind,,0,0,0,"Key Words: Joe Biden refers to president as ‘Donald Hump’ in ‘Freudian slip’ http://dlvr.it/RCgWy1",,,,1170483141552701442,https://twitter.com/jagrutiind/status/1170483141552701442
2019-09-07 23:45:00,OzForBernie,,1,5,14,"No shit. Joe Biden's running on a return to normalcy, but 'It's my turn' candidates tend to lose presidential elections | Business Insider #Bernie2020https://www.businessinsider.com/joe-bidens-campaign-trouble-if-its-my-turn-2019-9 …",,,#Bernie2020https,1170483134426517504,https://twitter.com/OzForBernie/status/1170483134426517504
2019-09-07 23:44:52,LuckyCOBrien,,0,0,0,"Russia's help is not enough for Trump, he's trying to extort a U.S. ally into framing Joe Biden #Topbuzzhttp://va.topbuzz.com/s/SQhydc",,,#Topbuzzhttp,1170483101765648386,https://twitter.com/LuckyCOBrien/status/1170483101765648386
