date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-08-15 23:59:59,younghunter23_,,0,0,0,"Any black who is happy to see Cardi B meeting Bernie Sanders shouldn’t be trust.",,,,1162151985447100416,https://twitter.com/younghunter23_/status/1162151985447100416
2019-08-15 23:59:51,platesayschunli,,0,0,12,"girl ran to her fake woke political shit, baby baby girl we voting for Elizabeth Warren, fuck a bernie sanders",,,,1162151952098004992,https://twitter.com/platesayschunli/status/1162151952098004992
2019-08-15 23:59:50,SailingCarol,TulsiGabbard,0,0,1,"https://www.yahoo.com/news/sanders-defended-protections-for-gun-manufacturers-222002533.html … Bernie Sanders the Day Of Newtown, CT First Graders Massacre #NeverSandersGabbard",,,#NeverSandersGabbard,1162151947861975041,https://twitter.com/SailingCarol/status/1162151947861975041
2019-08-15 23:59:33,bhculver,NotKennyRogers,0,0,1,"Also Bernie Sanders was a spry 60 years old.",,,,1162151875476631553,https://twitter.com/bhculver/status/1162151875476631553
2019-08-15 23:59:16,gorgeousdex,,0,0,0,"bernie sanders having a political discussion with cardi b the exact reason why I think liberals are heavyweight retarded",,,,1162151803238178817,https://twitter.com/gorgeousdex/status/1162151803238178817
2019-08-15 23:59:11,oliviaxxiv,,0,0,9,"sometimes i feel like Bernie Sanders Twitter is a Bernie bot",,,,1162151784300863489,https://twitter.com/oliviaxxiv/status/1162151784300863489
2019-08-15 23:58:55,MickensVivian,KecemotRybexc,1,0,0,"You are obsessed with Bernie Sanders Democrats don’t want the old coot to be our nominee ;because we know that the need to be defeated.",,,,1162151714075611140,https://twitter.com/MickensVivian/status/1162151714075611140
2019-08-15 23:58:49,toastmax,,0,1,1,"Google Trends shows @AndrewYang tied with Joe Biden and way ahead of Bernie Sanders & Elizabeth Warren https://medium.com/@mayoinmotion/andrew-yang-is-ahead-of-bernie-sanders-and-elizabeth-warren-on-google-trends-1e6a8d934afb … #YangGang2020 #YangGang",,@AndrewYang @mayoinmotion,#YangGang2020 #YangGang,1162151689329270785,https://twitter.com/toastmax/status/1162151689329270785
2019-08-15 23:58:37,katalin_pota,BetteMidler,1,0,7,"How about Bernie Sanders Street?",,,,1162151638976671745,https://twitter.com/katalin_pota/status/1162151638976671745
2019-08-15 23:58:23,Bruhmom53271913,CarmenYulinCruz,0,0,0,"The working people? this is too familiar... If bernie sanders wins presidency we are one step closer to a social democracy, and that will be the downfall of america (and europe will go with us)",,,,1162151583834148864,https://twitter.com/Bruhmom53271913/status/1162151583834148864
2019-08-15 23:58:14,Dennisriordan4,BernieSanders,0,0,0,"Bernie Sanders is a socialist ediot.Climate change is normal.GOD controls the climate.There is no such thing as tranny's either.Two genders woman and man.Bernie do you believe in GOD?",,,,1162151543652671490,https://twitter.com/Dennisriordan4/status/1162151543652671490
2019-08-15 23:58:13,MamaFrann,MissDiagnosis,0,0,0,"Bernie Sanders shouldn't be promoting antisemitic, anti-Israeli, pro BDS congresswomen. They should be condemned. https://twitter.com/MissDiagnosis/status/1162134770119315456 …",,,,1162151540947333121,https://twitter.com/MamaFrann/status/1162151540947333121
2019-08-15 23:58:06,donotwriteback1,DemGovs,0,0,2,"Bernie Sanders!",,,,1162151510270251011,https://twitter.com/donotwriteback1/status/1162151510270251011
2019-08-15 23:57:55,exdemcrat,BernieSanders,0,0,1,"Ban Bernie Sanders.",,,,1162151466221690880,https://twitter.com/exdemcrat/status/1162151466221690880
2019-08-15 23:57:20,Ingeniousdude,,0,0,0,"Bernie Sanders isn't sorry - CNNPolitics https://www.cnn.com/2019/08/14/politics/bernie-sanders-media-2020/index.html …",,,,1162151317000691713,https://twitter.com/Ingeniousdude/status/1162151317000691713
