date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-09-24 23:59:53,robby02354179,robby02354179,3,0,2,"I began noticing this kkkrap when MSNBC, I think it was, kept mentioning Bernie Sanders name in the same sentence as CHARLES MANSON! - EVIL Assed Ploy! -",,,,1176647472812183552,https://twitter.com/robby02354179/status/1176647472812183552
2019-09-24 23:59:43,Rgrm002000,,0,0,0,"Bernie Sanders Says “Billionaires Shouldn’t Exist” http://disq.us/t/3ihxwh3",,,,1176647432060358656,https://twitter.com/Rgrm002000/status/1176647432060358656
2019-09-24 23:59:39,wood_brwood333,LovesTheBern,0,0,1,"Hey..first Chomsky &now Obama...if only MSM could endorse BERNIE SANDERS. Bernie happens to believe that Health Care is a basic human right . No headline in that!? @ChrisCuomo @wolfblitzerhttps://twitter.com/lovesthebern/status/1176589273417441280 …",,@ChrisCuomo @wolfblitzerhttps,,1176647413647519744,https://twitter.com/wood_brwood333/status/1176647413647519744
2019-09-24 23:59:36,pinasbarryscott,,1,0,0,"How To Solve Homelessness. Bernie Sanders Releases Plan https://youtu.be/pqiT715hM5s via @YouTube Bernie is the only one that cares about our homelessness in all our states.",,@YouTube,,1176647402515812352,https://twitter.com/pinasbarryscott/status/1176647402515812352
2019-09-24 23:59:33,DailyLimbaugh,,0,5,7,"What the Democrat Party, what Bernie Sanders, Elizabeth Warren and all of the others are really talking about is the seizure of private property. - @rushlimbaughpic.twitter.com/Vsj2a6ZRmv",,@rushlimbaughpic,,1176647390599745536,https://twitter.com/DailyLimbaugh/status/1176647390599745536
2019-09-24 23:58:16,SLKabaker,,0,0,0,"https://youtu.be/vt_87-BX1GY #NoMiddleGround #NotMeUs #FeelTheBern #StillSanders #BernieSanders #Bernie #Bernie2020 #BernieSanders2020 #OurRevolution #MedicareForAll #GreenNewDeal #FactsMatter #CancelStudentDebt #CancelMedicalDebt #ElizabethWarren #ElizabethWarren2020 #truth",,,#NoMiddleGround #NotMeUs #FeelTheBern #StillSanders #BernieSanders #Bernie #Bernie2020 #BernieSanders2020 #OurRevolution #MedicareForAll #GreenNewDeal #FactsMatter #CancelStudentDebt #CancelMedicalDebt #ElizabethWarren #ElizabethWarren2020 #truth,1176647067516723201,https://twitter.com/SLKabaker/status/1176647067516723201
2019-09-24 23:58:11,JamesMa96163439,DTucker88,2,0,1,"Ultimately you have seen what you want to see, that’s your decision. I am watching the truth happening, and ultimately I am seeing Bernie Sanders supporters who are willing to sabotage Tulsi. I will be making the promise that I will just watch when they are targeted from now on.",,,,1176647046163353602,https://twitter.com/JamesMa96163439/status/1176647046163353602
2019-09-24 23:57:57,MenesesLaercio,flaviogomes69,0,0,0,"O que são Cuba e Venezuela hoje, seu mentecapto? O que são Bernie Sanders e AOC?",,,,1176646987426480128,https://twitter.com/MenesesLaercio/status/1176646987426480128
2019-09-24 23:57:49,StevenVollrath,,0,0,0,"Bernie Sanders Says “Billionaires Shouldn’t Exist” http://disq.us/t/3ihxwh3",,,,1176646953914044416,https://twitter.com/StevenVollrath/status/1176646953914044416
2019-09-24 23:57:41,jmcnpapa,JordanChariton,1,0,0,"Will Bernie Sanders contribute HIS wealth? I think he should.",,,,1176646918425972741,https://twitter.com/jmcnpapa/status/1176646918425972741
