date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-09-07 23:59:52,Willis_papaw_X2,,0,0,0,"Talk about a deal with the devil, Bernie Sanders has enlisted noted anti semitic activists Linda Sarsour to assist his campaign! In this deal which side is the devil? https://amp.dailycaller.com/2019/09/07/bernie-sanders-linda-sarsour-jewish-israel?__twitter_impression=true …",,,,1170486874273722375,https://twitter.com/Willis_papaw_X2/status/1170486874273722375
2019-09-07 23:59:45,spacemmc,KaraMar111,0,0,0,"Oh look who's campaigning for Bernie Sanders the head Muslim of the pussy hat wearing liberal women's March I guess Bernie supports Sharia law now that'll be enough to keep him out of the White House just her being there https://twitter.com/KaraMar111/status/1170470930402824192 …",,,,1170486846394159104,https://twitter.com/spacemmc/status/1170486846394159104
2019-09-07 23:59:44,JJManring,AlexMohajer,0,2,2,"BERNIE SANDERS SUPPORTERS —Ceckless Funts— https://twitter.com/AlexMohajer/status/1170394567452942336 …",,,,1170486841281265664,https://twitter.com/JJManring/status/1170486841281265664
2019-09-07 23:59:03,RemsSteve,BernieSanders,0,1,1,"Bernie Sanders is Jewish? Could have fooled me.",,,,1170486669730045952,https://twitter.com/RemsSteve/status/1170486669730045952
2019-09-07 23:58:28,mwilliams4555,TeranceBaileyJr,2,0,2,"Yes they were both democratic socialists and both have argued against the ills of capitalism. That's where they are similar and yes Bernie Sanders needs a comprehensive reparations plan as I've said numerous times",,,,1170486521717280768,https://twitter.com/mwilliams4555/status/1170486521717280768
2019-09-07 23:58:27,davidstroutsr,RepDougCollins,0,0,0,"Just another murdering baby killer Bernie Sanders what is wrong with you I don’t care if women that wanna have the right but it still murder however you look at it that’s a life if they don’t wanna have babies women don’t have sex are use contraceptives.",,,,1170486517627858944,https://twitter.com/davidstroutsr/status/1170486517627858944
2019-09-07 23:58:01,SillyusI,jeremycorbyn,0,0,0,"Here's hoping that @jeremycorbyn is elected PM this November & Bernie Sanders is elected president in 2020. Help to make the change that is so badly needed & inspire people in other countries who think we've lost the plot!",,@jeremycorbyn,,1170486412010901505,https://twitter.com/SillyusI/status/1170486412010901505
2019-09-07 23:58:01,BereanBeliever,,0,0,0,"Alveda King: Bernie Sanders' Population Control Will Target Black Communities Breitbart https://www.breitbart.com/radio/2019/09/07/alveda-king-bernies-population-control-will-target-black-communities/ …",,,,1170486411612606464,https://twitter.com/BereanBeliever/status/1170486411612606464
2019-09-07 23:57:00,nicki_ceballos,,1,1,0,"Cancelaron a Bernie Sanders de nuevo? Bueno, ya saben lo que pasa el año que viene en EEUU",,,,1170486156313731072,https://twitter.com/nicki_ceballos/status/1170486156313731072
2019-09-07 23:56:42,Valterrylittle1,natfinnonE,0,0,0,"Bernie Sanders would be to Republicans what Donald Trump is to Democrats and all sane people",,,,1170486079197261825,https://twitter.com/Valterrylittle1/status/1170486079197261825
2019-09-07 23:56:13,shihtzzu,,0,1,1,"Alveda King: Bernie Sanders’ Population Control Will Target Black Communities http://bit.ly/2HU9BoR via @BreitbartNews",,@BreitbartNews,,1170485958275411970,https://twitter.com/shihtzzu/status/1170485958275411970
2019-09-07 23:56:13,Freecanuck1,,0,0,0,"Perfect! Democratic Candidate Bernie Sanders Enlists Anti-Semite Linda Sarsour as Campaign Surrogate https://www.thegatewaypundit.com/2019/09/perfect-democratic-candidate-bernie-sanders-enlists-anti-semite-linda-sarsour-as-campaign-surrogate/ … via @gatewaypundit",,@gatewaypundit,,1170485956127969282,https://twitter.com/Freecanuck1/status/1170485956127969282
2019-09-07 23:56:06,usalivefeed,,0,0,0,"Perfect! Democratic Candidate Bernie Sanders Enlists Anti-Semite Linda Sarsour as Campaign Surrogate - https://usalivefeed.news/perfect-democratic-candidate-bernie-sanders-enlists-anti-semite-linda-sarsour-as-campaign-surrogate/ …",,,,1170485929607344128,https://twitter.com/usalivefeed/status/1170485929607344128
2019-09-07 23:55:38,AdrianWBourne,,0,0,0,"Bernie Sanders. Our next president. #bernie2020 #GreenNewDeal #MedicareForAll #howtopayforithttps://youtu.be/7VqoVR08T_4",,,#bernie2020 #GreenNewDeal #MedicareForAll #howtopayforithttps,1170485811692785664,https://twitter.com/AdrianWBourne/status/1170485811692785664
2019-09-07 23:54:46,joeeureka3,,0,0,0,"Perfect! Democratic Candidate Bernie Sanders Enlists Anti-Semite Linda Sarsour as Campaign Surrogate https://www.thegatewaypundit.com/2019/09/perfect-democratic-candidate-bernie-sanders-enlists-anti-semite-linda-sarsour-as-campaign-surrogate/ …",,,,1170485593240788993,https://twitter.com/joeeureka3/status/1170485593240788993
2019-09-07 23:54:43,BillnShari,,0,0,0,"And Bernie Sanders is not the ONLY one in this RADICALIZED PARTY that believes this is what our country wants. They are so far out of touch with reality that they think SOCIALISM will work in the U.S. when it has failed everywhere else.",,,,1170485580834254848,https://twitter.com/BillnShari/status/1170485580834254848
2019-09-07 23:54:20,raffine9,NateSilver538,5,1,12,"Why does anyone believe Bernie will perform better in 2020 than 2016? Have any of the states he lost to Clinton suddenly flipped in his favor? I don’t know why anyone is worried about Sanders’ “electability” when he can’t even win the Democratic Party nomination.",,,,1170485484130320384,https://twitter.com/raffine9/status/1170485484130320384
