date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-10-07 23:59:38,XStarPolitical,,0,0,0,"Records Contradict Elizabeth Warren’s Claim That She Was Fired Because She was Pregnant https://ift.tt/33dTGdj",,,,1181358453387878401,https://twitter.com/XStarPolitical/status/1181358453387878401
2019-10-07 23:59:35,kifchris,,0,0,0,"So he would NOT be fine if he had slept with @ewarren ...That's such a burn. ""Vin Diesel is fine; he's just trending because of a smear campaign against Elizabeth Warren"" https://twitter.com/i/events/1179859298924429312 …",,@ewarren,,1181358440742080513,https://twitter.com/kifchris/status/1181358440742080513
2019-10-07 23:59:35,IAmKrishanPatel,,1,1,16,"The part of the K-Hive that accuses Elizabeth Warren supporters of being racist is just as bad as the Bernie Bro cult of personality. pic.twitter.com/L8MwQftdpD",,,,1181358440179855360,https://twitter.com/IAmKrishanPatel/status/1181358440179855360
2019-10-07 23:58:42,DavidPoland,,1,0,1,"Elizabeth Warren would probably be a better president than Joe Biden. She may be an extremist rhetorically, but she also seems to be a pragmatist & will find a way to bend to get some progressive things done. I trust her that way. But she needs to be electable. Not a made up bar",,,,1181358218095644672,https://twitter.com/DavidPoland/status/1181358218095644672
2019-10-07 23:58:38,jennyjenli,,0,1,3,"Another day, another part of Elizabeth Warren's history is revealed to be a lie. https://lawandcrime.com/high-profile/new-docs-suggest-elizabeth-warren-lied-about-being-fired-from-teaching-job-was-actually-rehired/ … via @lawcrimenews",,@lawcrimenews,,1181358200387493888,https://twitter.com/jennyjenli/status/1181358200387493888
2019-10-07 23:58:31,1realdrumstick,patch1000,0,0,1,"Maybe you should have gone with this instead of the hyperbole. Have fun supporting Elizabeth Warren. I’ll be over here in the #KHive Peace.",,,#KHive,1181358172524732416,https://twitter.com/1realdrumstick/status/1181358172524732416
2019-10-07 23:57:45,amberllab,,0,0,0,"Justin Trudeau 47 Jagmeet Singh 40 Andrew Scheer 40 Elizabeth May 65 Average age: 48 years Donald Trump 73 Joe Biden 76 Elizabeth Warren 70 Bernie Sanders 78 Pete Buttigieg 37 Average age: 66.8 years - Older isn't better! #leadersdebate2019 #Debatenight #elx43 #NDP",,,#leadersdebate2019 #Debatenight #elx43 #NDP,1181357981323206656,https://twitter.com/amberllab/status/1181357981323206656
2019-10-07 23:57:41,Zer0Books,,0,2,5,"“Elizabeth Warren vs. Bernie Sanders | Noah Smith & Ben Burgis” https://buff.ly/2ASsvZi",,,,1181357964587864064,https://twitter.com/Zer0Books/status/1181357964587864064
2019-10-07 23:57:08,SneakerJust,,0,0,0,"Why would you keep your first husbands surname instead of your current husbands name? Elizabeth Warrens first husbands name is warren. Her current husbands name is Mann since 1980. pic.twitter.com/cxbX5gGzH3",,,,1181357822316965888,https://twitter.com/SneakerJust/status/1181357822316965888
2019-10-07 23:56:57,JoseAvi49969967,,0,0,0,"Remember that Elizabeth Warren is the deranged Grandma that won' t let you have the extra Oreo cookie- fuck you stupid bitch grandma I am going next door where they eat all kinds of mother- fucking shit",,,,1181357779056914432,https://twitter.com/JoseAvi49969967/status/1181357779056914432
2019-10-07 23:56:34,Caffeine_Rules,ewarren,1,1,2,"Why are you talking about yourself in the third person?? You are so friggen weird, Elizabeth ""Jimmy"" Warren. pic.twitter.com/LCSB3VXzPI",,,,1181357682583834626,https://twitter.com/Caffeine_Rules/status/1181357682583834626
2019-10-07 23:55:53,DTSutton,,0,0,0,"The Borowitz Report: New Ukraine Scandal: Trump Sees New Polls and Orders Ukraine to Investigate Elizabeth Warren Via @BorowitzReporthttps://www.newyorker.com/humor/borowitz-report/trump-sees-new-polls-and-orders-ukraine-to-investigate-elizabeth-warren …",,@BorowitzReporthttps,,1181357508239220737,https://twitter.com/DTSutton/status/1181357508239220737
2019-10-07 23:55:35,Weltschmerz62,,0,0,0,"Elizabeth Warren Caught Lying About Getting Fired as a Teacher for Being Pregnant https://www.lifenews.com/2019/10/07/elizabeth-warren-caught-lying-about-being-fired-as-a-teacher-for-being-pregnant/#.XZvQUq6GD_8.twitter …",,,#,1181357432892612608,https://twitter.com/Weltschmerz62/status/1181357432892612608
2019-10-07 23:55:26,Bambi21150992,klcmurphy,0,0,0,"We know how often Elizabeth Warren lies to fit her narrative",,,,1181357395760603141,https://twitter.com/Bambi21150992/status/1181357395760603141
