date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-09-17 23:59:19,Basil_JAY,,0,0,0,"‘Nobody Has to Be Punished’: Joe Biden’s Economic Tap Dance - WSJ https://www.wsj.com/articles/bidens-economic-tap-dance-appeal-to-the-left-assuage-the-center-11568732578 …",,,,1174110616283492352,https://twitter.com/Basil_JAY/status/1174110616283492352
2019-09-17 23:59:01,chachomanopapa,chachomanopapa,1,0,0,"Former Vice President Joe Biden and Massachusetts Sen. Elizabeth Warren. The two are beginning to look to more and more Democrats, like the most logically formidable, tandem, Democratic. Next to the alternative Republican, ticket, — what’s, not to — like? http://a.msn.com/01/en-us/AAHrsJp?ocid=st …",,,,1174110541369024512,https://twitter.com/chachomanopapa/status/1174110541369024512
2019-09-17 23:58:31,DakotaW_MM,Capitulations26,1,0,2,"You sound like Joe Biden",,,,1174110413635629056,https://twitter.com/DakotaW_MM/status/1174110413635629056
2019-09-17 23:58:22,Mamievandoren,,0,0,1,"‘Nobody Has to Be Punished’: Joe Biden’s Economic Tap Dance - The Wall Street Journal https://apple.news/APlf7C7QaRGSHG32BFAd9mw …",,,,1174110376138440704,https://twitter.com/Mamievandoren/status/1174110376138440704
2019-09-17 23:58:16,JohnAHunt,,0,0,0,"Watch: Trump War Room Features Brutal Video of Bumbling Joe Biden http://bit.ly/2Qhe9w7 via @BreitbartNews",,@BreitbartNews,,1174110351568322560,https://twitter.com/JohnAHunt/status/1174110351568322560
2019-09-17 23:58:06,RealTimBlack,,5,22,52,"When they ask are you voting for Joe Biden just say “NO JOE”! #joebiden #progressives #election #timblack https://www.instagram.com/p/B2iBaZjgWZR/?igshid=1w9fozi5qtdji …",,,#joebiden #progressives #election #timblack,1174110310992666628,https://twitter.com/RealTimBlack/status/1174110310992666628
2019-09-17 23:58:03,JChicago8,,2,1,0,"Trump's debuts a new ad & the Democrats Biden Nightmare begins. Non stop apologies for Biden's gaffes v. focus on Trump's incompetence. Democrats, we have so many choices. It doesn't have to be this way #Biden #NoJoe Joe Biden: You Just Wonder https://youtu.be/Uj0ccJgJsPA via @YouTube",,@YouTube,#Biden #NoJoe,1174110297159864320,https://twitter.com/JChicago8/status/1174110297159864320
2019-09-17 23:57:49,jeanninetbaker,,0,0,0,"Julian Castro’s attack on Joe Biden for forgetting his health care plan falls flat | PolitiFact https://www.politifact.com/truth-o-meter/statements/2019/sep/13/julian-castro/julian-castro-attack-joe-bidens-health-plan-falls-/ …",,,,1174110238406037504,https://twitter.com/jeanninetbaker/status/1174110238406037504
2019-09-17 23:57:47,DavidDurandMD,,1,0,0,"One big reveal was that he claims that Joe #Biden worked hard to keep him from leaving Russia to go to one of our allies. As soon as a deal was about to be made, #Biden was one of two who would “make the call.” You would think the US government would not want him in Russia! 2/",,,#Biden #Biden,1174110231179251712,https://twitter.com/DavidDurandMD/status/1174110231179251712
2019-09-17 23:56:54,billyrunaway,,0,0,1,"orrin hatch says 'joe biden told me he didn't believe anita hill' #tytlive",,,#tytlive,1174110008335843329,https://twitter.com/billyrunaway/status/1174110008335843329
2019-09-17 23:56:37,perezkellyk,,0,1,2,"Orrin Hatch Contradicts Joe Biden’s Claims About Believing Anita Hill https://www.breitbart.com/2020-election/2019/09/17/orrin-hatch-contradicts-joe-bidens-claims-about-believing-anita-hill/ …",,,,1174109938613936129,https://twitter.com/perezkellyk/status/1174109938613936129
2019-09-17 23:56:25,thewhalerphotos,Steveonomics,0,0,0,"Yeah. I would love Yang, but we know that’s not happening. The media is eating Joe Biden alive, and they won’t be cool with Bernie. I think you’re right",,,,1174109886629593088,https://twitter.com/thewhalerphotos/status/1174109886629593088
2019-09-17 23:56:25,ItsJonMarin,,0,0,0,"Joe Biden: You Just Wonder https://youtu.be/Uj0ccJgJsPA via @YouTube Don’t do it Joe!",,@YouTube,,1174109886034194433,https://twitter.com/ItsJonMarin/status/1174109886034194433
2019-09-17 23:56:22,linda_aldiva,,0,0,1,"Trump Campaign Video Absolutely FLATTENS Joe Biden! https://youtu.be/U7YHGcx_ouI via @YouTube",,@YouTube,,1174109873983905793,https://twitter.com/linda_aldiva/status/1174109873983905793
2019-09-17 23:56:18,slsskate80,,0,0,0,"Biden: Dazed and confused. Orrin Hatch Contradicts Joe Biden’s Claims About Believing Anita Hill @JoeBiden #DazedAndConfused #AnitaHill @JusticeThomas67 @DNC @Scotus https://www.breitbart.com/2020-election/2019/09/17/orrin-hatch-contradicts-joe-bidens-claims-about-believing-anita-hill/ …",,@JoeBiden @JusticeThomas67 @DNC @Scotus,#DazedAndConfused #AnitaHill,1174109856153968640,https://twitter.com/slsskate80/status/1174109856153968640
2019-09-17 23:56:14,JBTonightShow,,1,2,3,"Joe Biden a clone? He doesn't look or sound the same",,,,1174109842354638848,https://twitter.com/JBTonightShow/status/1174109842354638848
2019-09-17 23:55:56,MzMJ106,,0,0,1,"Clinton, Obama & Biden are the REAL Putin stooges, not President Trump. Follow Uranium 1 & VCS Mining, The Bridge to Nowhere, The Siberian Railroad & Lukoil in NYC & the scam Joe Biden BUSTED in 2003 bribery bombshell (he’s finished!) https://thehornnews.com/joe-biden-busted-in-2003-bribery-bombshell-hes-finished/ … via @ReadTheHornNews",,@ReadTheHornNews,,1174109762922958848,https://twitter.com/MzMJ106/status/1174109762922958848
2019-09-17 23:55:54,MMCannon2010,,0,0,0,"Joe Biden & 2020 Presidential Election -- Understanding the Joe Biden Voter | National Review https://www.nationalreview.com/2019/09/inside-the-mind-of-the-biden-voter/ …",,,,1174109757709410305,https://twitter.com/MMCannon2010/status/1174109757709410305
2019-09-17 23:55:50,mjblair,,0,0,3,"Joe Biden, it must be said, was a concession to that wing of the party. And now that wing of the party, and much of the media, insists on treating him as the front runner. And if we're being honest, it's mainly because they have difficulty imagining that he's not.",,,,1174109741339074562,https://twitter.com/mjblair/status/1174109741339074562
2019-09-17 23:55:31,DrShayPhD,,77,257,649,"As of 2018, there were 327.2 million people in the United States of America. Joe Biden says of the 327.2 million, he'll but 720 million women back to work. Now, imagine if you will, Joe Biden having access to a NUKE!",,,,1174109661232017408,https://twitter.com/DrShayPhD/status/1174109661232017408
2019-09-17 23:55:31,ipdhome,LouDobbs,0,0,1,"You knew Ryan was a fraud when he couldn’t win a debate against Joe Biden in the 2012 Presidential race. Also, Mitt Romney (the fraud)chose him for the VP spot on the ticket. My most wasted vote EVER.",,,,1174109659059433472,https://twitter.com/ipdhome/status/1174109659059433472
2019-09-17 23:55:27,supjackjack,,0,0,0,"Young voters not excited about Joe Biden - well, there is like nothing exciting about him, period. https://www.usnews.com/news/elections/articles/2019-09-16/young-voters-not-excited-about-joe-biden …",,,,1174109644454678529,https://twitter.com/supjackjack/status/1174109644454678529
2019-09-17 23:55:21,PaulBochamp,,0,1,0,"Joe Biden: Whites 'Can Never Fully Understand' Racism http://dcdirtylaundry.com/joe-biden-whites-can-never-fully-understand-racism/ … via @DCClothesline",,@DCClothesline,,1174109618248851457,https://twitter.com/PaulBochamp/status/1174109618248851457
